SnapshotMonth,ProductID,WarehouseID,OpeningStock,ReceivedQty,ShippedQty,ClosingStock,ReorderPoint,StockoutFlag,ExpiredQty
2025-07-01,P031,W004,195,180,190,185,241,0,0
2025-07-01,P031,W005,345,71,157,259,278,0,0
2025-07-01,P032,W001,171,95,110,156,243,0,0
2025-07-01,P032,W002,320,222,400,142,355,1,0
2025-07-01,P032,W003,694,109,317,486,379,0,0
2025-07-01,P032,W004,303,419,278,444,359,0,0
2025-07-01,P032,W005,523,121,340,304,386,0,0
2025-07-01,P033,W001,277,219,174,322,271,0,0
2025-07-01,P033,W002,378,251,486,143,301,1,0
2025-07-01,P033,W003,279,441,347,373,374,0,0
2025-07-01,P033,W004,229,291,371,149,288,1,0
2025-07-01,P033,W005,524,240,534,230,308,0,0
2025-07-01,P034,W001,411,147,230,328,298,0,0
2025-07-01,P034,W002,556,222,503,275,395,0,0
2025-07-01,P034,W003,319,91,316,94,259,1,0
2025-07-01,P034,W004,551,126,340,337,317,0,0
2025-07-01,P034,W005,618,306,460,464,376,0,0
2025-07-01,P035,W001,217,125,238,104,245,1,0
2025-07-01,P035,W002,307,285,475,117,384,1,0
2025-07-01,P035,W003,285,264,356,193,262,0,0
2025-07-01,P035,W004,380,285,425,240,248,0,0
2025-07-01,P035,W005,277,429,344,362,395,0,0
2025-07-01,P036,W001,583,150,330,403,394,0,0
2025-07-01,P036,W002,360,141,284,217,394,0,0
2025-07-01,P036,W003,379,210,240,349,291,0,0
2025-07-01,P036,W004,325,88,147,266,349,0,0
2025-07-01,P036,W005,240,257,204,293,254,0,0
2025-07-01,P037,W001,254,100,194,160,156,0,0
2025-07-01,P037,W002,215,154,158,211,208,0,0
2025-07-01,P037,W003,127,199,208,118,179,0,12
2025-07-01,P037,W004,196,45,149,92,161,0,0
2025-07-01,P037,W005,210,177,167,220,170,0,0
2025-07-01,P038,W001,350,176,393,133,191,0,0
2025-07-01,P038,W002,233,51,230,54,163,1,5
2025-07-01,P038,W003,336,95,352,79,179,1,0
2025-07-01,P038,W004,268,87,208,147,158,0,0
2025-07-01,P038,W005,192,112,208,96,162,0,8
2025-07-01,P039,W001,267,124,183,208,216,0,0
2025-07-01,P039,W002,192,212,240,164,202,0,0
2025-07-01,P039,W003,178,202,163,217,204,0,0
2025-07-01,P039,W004,311,83,273,121,168,0,0
2025-07-01,P039,W005,253,143,281,115,146,0,0
2025-07-01,P040,W001,184,146,215,115,173,0,10
2025-07-01,P040,W002,176,68,119,125,199,0,0
2025-07-01,P040,W003,282,191,230,243,164,0,0
2025-07-01,P040,W004,288,63,284,67,153,1,2
2025-07-01,P040,W005,226,99,167,158,206,0,0
2025-07-01,P041,W001,389,203,352,240,207,0,0
2025-07-01,P041,W002,340,199,358,181,203,0,0
2025-07-01,P041,W003,189,55,175,69,216,1,0
2025-07-01,P041,W004,267,70,154,183,197,0,0
2025-07-01,P041,W005,151,159,239,71,192,1,0
2025-07-01,P042,W001,126,199,247,78,178,1,1
2025-07-01,P042,W002,269,172,327,114,202,0,5
2025-07-01,P042,W003,168,60,118,110,189,0,0
2025-07-01,P042,W004,237,57,210,84,200,1,0
2025-07-01,P042,W005,266,183,161,288,215,0,0
2025-08-01,P001,W001,2680,1872,1886,2666,1879,0,0
2025-08-01,P001,W002,2199,550,2174,575,1921,1,0
2025-08-01,P001,W003,1350,464,1127,687,1665,1,0
2025-08-01,P001,W004,1379,405,1009,775,1429,1,0
2025-08-01,P001,W005,2235,1248,1768,1715,1397,0,0
2025-08-01,P002,W001,1464,1440,1874,1030,1673,0,0
2025-08-01,P002,W002,2828,1246,2158,1916,1663,0,0
2025-08-01,P002,W003,1234,857,1169,922,1375,0,0
2025-08-01,P002,W004,2778,625,1685,1718,1811,0,0
2025-08-01,P002,W005,989,732,1297,424,1279,1,0
2025-08-01,P003,W001,2796,1732,3697,831,1622,1,0
2025-08-01,P003,W002,1465,1693,1381,1777,1438,0,0
2025-08-01,P003,W003,1889,1461,1220,2130,1799,0,0
2025-08-01,P003,W004,2876,751,1919,1708,1519,0,0
2025-08-01,P003,W005,2386,953,1485,1854,1305,0,0
2025-08-01,P004,W001,2547,1867,2401,2013,1948,0,0
2025-08-01,P004,W002,2287,1320,2493,1114,1458,0,0
2025-08-01,P004,W003,3381,2037,2802,2616,1889,0,0
2025-08-01,P004,W004,1834,699,1827,706,1445,1,0
2025-08-01,P004,W005,2544,547,1820,1271,1452,0,0
2025-08-01,P005,W001,2811,683,1724,1770,1692,0,0
2025-08-01,P005,W002,2344,1474,3027,791,1876,1,0
2025-08-01,P005,W003,1529,1666,1628,1567,1654,0,0
2025-08-01,P005,W004,1298,1541,1366,1473,1775,0,0
2025-08-01,P005,W005,933,702,1026,609,1313,1,0
2025-08-01,P006,W001,1278,1596,1645,1229,1538,0,0
2025-08-01,P006,W002,2724,989,2287,1426,1641,0,0
2025-08-01,P006,W003,1395,1095,1694,796,1892,1,0
2025-08-01,P006,W004,1924,615,1776,763,1657,1,0
2025-08-01,P006,W005,2916,770,2271,1415,1696,0,0
2025-08-01,P007,W001,3375,1759,1817,3317,1863,0,0
2025-08-01,P007,W002,2645,675,1702,1618,1819,0,0
2025-08-01,P007,W003,1400,851,1484,767,1499,1,0
2025-08-01,P007,W004,2190,1740,2214,1716,1916,0,0
2025-08-01,P007,W005,2824,860,1593,2091,1881,0,0
2025-08-01,P008,W001,1615,1135,2048,702,1505,1,0
2025-08-01,P008,W002,1583,2241,2664,1160,1868,0,0
2025-08-01,P008,W003,1615,478,966,1127,1309,0,0
2025-08-01,P008,W004,1891,885,2134,642,1382,1,0
2025-08-01,P008,W005,2754,695,1347,2102,1889,0,0
2025-08-01,P009,W001,1672,717,1392,997,1562,0,0
2025-08-01,P009,W002,1299,1882,1458,1723,1658,0,0
2025-08-01,P009,W003,3495,903,3391,1007,1985,1,0
2025-08-01,P009,W004,2663,578,1220,2021,1756,0,0
2025-08-01,P009,W005,2524,1140,2610,1054,1498,0,0
2025-08-01,P010,W001,2215,810,2350,675,2020,1,0
2025-08-01,P010,W002,1677,716,1594,799,1387,0,0
2025-08-01,P010,W003,1170,452,685,937,1378,0,0
2025-08-01,P010,W004,2499,1973,2449,2023,1736,0,0
2025-08-01,P010,W005,2580,1155,1822,1913,1647,0,0
2025-08-01,P011,W001,2221,989,1597,1613,1754,0,0
2025-08-01,P011,W002,1885,583,1667,801,1536,1,0
2025-08-01,P011,W003,2879,1802,1717,2964,1571,0,0
2025-08-01,P011,W004,2194,531,2148,577,1525,1,0
2025-08-01,P011,W005,2083,722,2109,696,1319,1,0
2025-08-01,P012,W001,1681,1639,1616,1704,1535,0,0
2025-08-01,P012,W002,2621,738,1332,2027,1555,0,0
2025-08-01,P012,W003,1567,1193,1792,968,1948,1,0
2025-08-01,P012,W004,1776,457,1187,1046,1653,0,0
2025-08-01,P012,W005,1554,548,1443,659,1897,1,0
2025-08-01,P013,W001,345,234,468,111,485,1,0
2025-08-01,P013,W002,444,142,294,292,389,0,22
2025-08-01,P013,W003,600,224,365,459,357,0,0
2025-08-01,P013,W004,830,251,693,388,525,0,0
2025-08-01,P013,W005,533,261,532,262,355,0,0
2025-08-01,P014,W001,707,112,465,354,406,0,0
2025-08-01,P014,W002,623,455,605,473,413,0,0
2025-08-01,P014,W003,459,595,814,240,544,1,0
2025-08-01,P014,W004,833,542,805,570,505,0,21
2025-08-01,P014,W005,893,233,809,317,507,0,0
2025-08-01,P015,W001,464,280,517,227,496,1,0
2025-08-01,P015,W002,521,487,567,441,451,0,44
2025-08-01,P015,W003,387,496,467,416,532,0,0
2025-08-01,P015,W004,762,487,448,801,548,0,0
2025-08-01,P015,W005,602,572,643,531,497,0,0
2025-08-01,P016,W001,728,399,466,661,421,0,0
2025-08-01,P016,W002,403,138,369,172,394,1,14
2025-08-01,P016,W003,545,168,440,273,340,0,0
2025-08-01,P016,W004,431,364,566,229,453,1,2
2025-08-01,P016,W005,525,139,513,151,352,1,0
2025-08-01,P017,W001,407,463,354,516,424,0,43
2025-08-01,P017,W002,418,156,226,348,479,0,0
2025-08-01,P017,W003,711,551,1007,255,519,1,0
2025-08-01,P017,W004,456,343,280,519,534,0,0
2025-08-01,P017,W005,694,327,559,462,552,0,30
2025-08-01,P018,W001,674,369,777,266,554,1,0
2025-08-01,P018,W002,312,298,238,372,365,0,24
2025-08-01,P018,W003,509,431,765,175,388,1,0
2025-08-01,P018,W004,718,141,683,176,435,1,5
2025-08-01,P018,W005,854,362,591,625,527,0,0
2025-08-01,P019,W001,338,458,556,240,391,0,0
2025-08-01,P019,W002,397,437,426,408,433,0,0
2025-08-01,P019,W003,668,138,608,198,448,1,0
2025-08-01,P019,W004,656,266,658,264,409,0,8
2025-08-01,P019,W005,327,123,227,223,362,0,0
2025-08-01,P020,W001,345,128,329,144,381,1,0
2025-08-01,P020,W002,394,227,272,349,402,0,0
2025-08-01,P020,W003,431,405,455,381,340,0,0
2025-08-01,P020,W004,492,241,513,220,451,1,0
2025-08-01,P020,W005,632,310,380,562,408,0,0
2025-08-01,P021,W001,680,441,686,435,529,0,40
2025-08-01,P021,W002,961,395,1073,283,538,1,0
2025-08-01,P021,W003,299,396,262,433,400,0,0
2025-08-01,P021,W004,393,404,421,376,414,0,32
2025-08-01,P021,W005,660,361,798,223,431,1,0
2025-08-01,P022,W001,574,224,459,339,446,0,0
2025-08-01,P022,W002,503,171,343,331,517,0,0
2025-08-01,P022,W003,749,470,954,265,451,0,0
2025-08-01,P022,W004,590,632,477,745,591,0,0
2025-08-01,P022,W005,815,517,550,782,500,0,0
2025-08-01,P023,W001,1084,486,878,692,579,0,0
2025-08-01,P023,W002,693,593,1023,263,608,1,0
2025-08-01,P023,W003,1035,607,1062,580,591,0,0
2025-08-01,P023,W004,1088,289,1115,262,615,1,0
2025-08-01,P023,W005,764,343,549,558,504,0,0
2025-08-01,P024,W001,718,455,787,386,414,0,0
2025-08-01,P024,W002,638,503,801,340,455,0,0
2025-08-01,P024,W003,778,697,554,921,588,0,0
2025-08-01,P024,W004,591,439,377,653,393,0,0
2025-08-01,P024,W005,640,562,524,678,581,0,0
2025-08-01,P025,W001,485,632,494,623,581,0,0
2025-08-01,P025,W002,499,672,439,732,579,0,0
2025-08-01,P025,W003,292,257,264,285,410,0,0
2025-08-01,P025,W004,569,528,642,455,503,0,0
2025-08-01,P025,W005,601,336,643,294,459,0,0
2025-08-01,P026,W001,702,429,921,210,557,1,0
2025-08-01,P026,W002,624,441,618,447,480,0,0
2025-08-01,P026,W003,653,531,679,505,580,0,0
2025-08-01,P026,W004,725,137,673,189,415,1,0
2025-08-01,P026,W005,574,171,564,181,546,1,0
2025-08-01,P027,W001,464,372,661,175,404,1,0
2025-08-01,P027,W002,875,473,696,652,597,0,0
2025-08-01,P027,W003,684,460,788,356,395,0,0
2025-08-01,P027,W004,549,218,446,321,581,0,0
2025-08-01,P027,W005,616,389,552,453,524,0,0
2025-08-01,P028,W001,1206,508,842,872,642,0,0
2025-08-01,P028,W002,384,451,660,175,394,1,0
2025-08-01,P028,W003,699,569,967,301,476,0,0
2025-08-01,P028,W004,636,214,599,251,628,1,0
2025-08-01,P028,W005,492,254,556,190,400,1,0
2025-08-01,P029,W001,627,370,742,255,649,1,0
2025-08-01,P029,W002,531,308,391,448,463,0,0
2025-08-01,P029,W003,1037,418,980,475,647,0,0
2025-08-01,P029,W004,873,646,1204,315,648,1,0
2025-08-01,P029,W005,507,527,594,440,566,0,0
2025-08-01,P030,W001,505,348,468,385,468,0,0
2025-08-01,P030,W002,395,459,526,328,505,0,0
2025-08-01,P030,W003,571,177,485,263,496,1,0
2025-08-01,P030,W004,674,519,644,549,612,0,0
2025-08-01,P030,W005,422,189,458,153,407,1,0
2025-08-01,P031,W001,276,260,316,220,295,0,0
2025-08-01,P031,W002,473,210,507,176,270,0,0
2025-08-01,P031,W003,465,356,381,440,332,0,0
2025-08-01,P031,W004,354,459,303,510,388,0,0
2025-08-01,P031,W005,354,363,356,361,323,0,0
2025-08-01,P032,W001,290,164,181,273,395,0,0
2025-08-01,P032,W002,256,220,222,254,348,0,0
2025-08-01,P032,W003,631,356,446,541,381,0,0
2025-08-01,P032,W004,457,106,213,350,272,0,0
2025-08-01,P032,W005,467,385,527,325,381,0,0
2025-08-01,P033,W001,536,128,255,409,317,0,0
2025-08-01,P033,W002,555,260,640,175,316,0,0
2025-08-01,P033,W003,581,195,323,453,370,0,0
2025-08-01,P033,W004,559,134,508,185,391,1,0
2025-08-01,P033,W005,413,160,407,166,319,1,0
2025-08-01,P034,W001,279,83,208,154,252,0,0
2025-08-01,P034,W002,212,332,365,179,293,0,0
2025-08-01,P034,W003,244,118,243,119,307,1,0
2025-08-01,P034,W004,542,176,382,336,345,0,0
2025-08-01,P034,W005,448,230,547,131,252,1,0
2025-08-01,P035,W001,416,181,344,253,291,0,0
2025-08-01,P035,W002,363,337,349,351,284,0,0
2025-08-01,P035,W003,623,231,502,352,350,0,0
2025-08-01,P035,W004,432,280,397,315,266,0,0
2025-08-01,P035,W005,478,206,456,228,299,0,0
2025-08-01,P036,W001,334,123,286,171,395,1,0
2025-08-01,P036,W002,679,343,648,374,394,0,0
2025-08-01,P036,W003,292,241,186,347,253,0,0
2025-08-01,P036,W004,709,323,361,671,378,0,0
2025-08-01,P036,W005,327,285,437,175,267,0,0
2025-08-01,P037,W001,214,85,175,124,201,0,0
2025-08-01,P037,W002,154,257,186,225,220,0,0
2025-08-01,P037,W003,289,116,290,115,180,0,0
2025-08-01,P037,W004,238,168,282,124,215,0,11
2025-08-01,P037,W005,247,173,311,109,183,0,0
2025-08-01,P038,W001,278,148,187,239,181,0,7
2025-08-01,P038,W002,168,144,245,67,187,1,0
2025-08-01,P038,W003,208,95,159,144,137,0,0
2025-08-01,P038,W004,275,205,232,248,206,0,0
2025-08-01,P038,W005,229,109,118,220,197,0,20
2025-08-01,P039,W001,162,191,142,211,172,0,6
2025-08-01,P039,W002,255,110,151,214,223,0,0
2025-08-01,P039,W003,159,163,223,99,162,0,4
2025-08-01,P039,W004,247,205,295,157,216,0,0
2025-08-01,P039,W005,221,140,198,163,160,0,16
2025-08-01,P040,W001,192,39,187,44,157,1,3
2025-08-01,P040,W002,229,57,106,180,180,0,0
2025-08-01,P040,W003,312,136,316,132,182,0,0
2025-08-01,P040,W004,283,91,236,138,191,0,0
2025-08-01,P040,W005,176,192,263,105,178,0,0
2025-08-01,P041,W001,291,89,223,157,203,0,0
2025-08-01,P041,W002,306,141,200,247,182,0,0
2025-08-01,P041,W003,237,127,186,178,170,0,10
2025-08-01,P041,W004,289,216,201,304,185,0,0
2025-08-01,P041,W005,264,80,126,218,166,0,0
2025-08-01,P042,W001,326,163,225,264,192,0,0
2025-08-01,P042,W002,282,105,156,231,179,0,0
2025-08-01,P042,W003,250,67,247,70,137,1,0
2025-08-01,P042,W004,354,220,248,326,195,0,0
2025-08-01,P042,W005,321,62,205,178,205,0,15
2025-09-01,P001,W001,1250,365,632,983,858,0,0
2025-09-01,P001,W002,829,478,1060,247,700,1,0
2025-09-01,P001,W003,1395,666,1150,911,1037,0,0
2025-09-01,P001,W004,1533,704,1343,894,995,0,0
2025-09-01,P001,W005,1008,416,884,540,705,0,0
2025-09-01,P002,W001,965,914,1164,715,794,0,0
2025-09-01,P002,W002,893,551,975,469,930,1,0
2025-09-01,P002,W003,1203,320,716,807,801,0,0
2025-09-01,P002,W004,650,402,443,609,849,0,0
2025-09-01,P002,W005,1710,807,1341,1176,1117,0,0
2025-09-01,P003,W001,971,716,678,1009,723,0,0
2025-09-01,P003,W002,1090,571,746,915,916,0,0
2025-09-01,P003,W003,679,445,585,539,936,0,0
2025-09-01,P003,W004,902,561,652,811,887,0,0
2025-09-01,P003,W005,1171,359,820,710,922,0,0
2025-09-01,P004,W001,1075,257,553,779,989,0,0
2025-09-01,P004,W002,1690,1148,1671,1167,1092,0,0
2025-09-01,P004,W003,1120,981,1517,584,995,0,0
2025-09-01,P004,W004,993,556,914,635,687,0,0
2025-09-01,P004,W005,1325,796,902,1219,870,0,0
2025-09-01,P005,W001,1009,995,1632,372,988,1,0
2025-09-01,P005,W002,1788,306,995,1099,985,0,0
2025-09-01,P005,W003,895,476,623,748,687,0,0
2025-09-01,P005,W004,1284,509,1332,461,999,1,0
2025-09-01,P005,W005,1197,1314,1871,640,1103,0,0
2025-09-01,P006,W001,1115,886,1158,843,953,0,0
2025-09-01,P006,W002,1387,853,1264,976,999,0,0
2025-09-01,P006,W003,645,488,859,274,742,1,0
2025-09-01,P006,W004,1275,818,1051,1042,845,0,0
2025-09-01,P006,W005,1440,203,958,685,783,0,0
2025-09-01,P007,W001,1199,702,1430,471,736,0,0
2025-09-01,P007,W002,1069,959,1653,375,889,1,0
2025-09-01,P007,W003,1569,589,1326,832,886,0,0
2025-09-01,P007,W004,1622,1168,1118,1672,1060,0,0
2025-09-01,P007,W005,1458,508,1237,729,836,0,0
2025-09-01,P008,W001,1233,502,1318,417,679,0,0
2025-09-01,P008,W002,1374,212,810,776,744,0,0
2025-09-01,P008,W003,494,562,751,305,677,1,0
2025-09-01,P008,W004,759,553,785,527,953,0,0
2025-09-01,P008,W005,1980,500,1550,930,1092,0,0
2025-09-01,P009,W001,1689,1043,1285,1447,972,0,0
2025-09-01,P009,W002,1021,353,598,776,835,0,0
2025-09-01,P009,W003,1142,545,1078,609,718,0,0
2025-09-01,P009,W004,640,672,936,376,800,1,0
2025-09-01,P009,W005,1387,1039,1307,1119,933,0,0
2025-09-01,P010,W001,897,282,718,461,944,1,0
2025-09-01,P010,W002,1144,660,666,1138,817,0,0
2025-09-01,P010,W003,1078,605,933,750,680,0,0
2025-09-01,P010,W004,654,880,1129,405,841,1,0
2025-09-01,P010,W005,1370,666,773,1263,768,0,0
2025-09-01,P011,W001,1270,388,1129,529,738,0,0
2025-09-01,P011,W002,752,613,600,765,901,0,0
2025-09-01,P011,W003,789,689,676,802,686,0,0
2025-09-01,P011,W004,714,500,735,479,913,1,0
2025-09-01,P011,W005,1791,864,1874,781,1075,0,0
2025-09-01,P012,W001,1262,784,1640,406,1074,1,0
2025-09-01,P012,W002,1276,333,780,829,780,0,0
2025-09-01,P012,W003,660,494,577,577,837,0,0
2025-09-01,P012,W004,1457,457,766,1148,1063,0,0
2025-09-01,P012,W005,1064,215,869,410,718,0,0
2025-09-01,P013,W001,732,345,590,487,460,0,0
2025-09-01,P013,W002,428,643,511,560,548,0,59
2025-09-01,P013,W003,839,301,929,211,459,1,0
2025-09-01,P013,W004,440,345,586,199,477,1,22
2025-09-01,P013,W005,492,296,289,499,394,0,0
2025-09-01,P014,W001,271,369,442,198,371,1,0
2025-09-01,P014,W002,300,368,330,338,425,0,0
2025-09-01,P014,W003,603,568,486,685,533,0,0
2025-09-01,P014,W004,838,236,544,530,513,0,0
2025-09-01,P014,W005,827,316,429,714,478,0,0
2025-09-01,P015,W001,786,349,842,293,418,0,0
2025-09-01,P015,W002,740,316,610,446,482,0,0
2025-09-01,P015,W003,641,305,761,185,385,1,0
2025-09-01,P015,W004,584,274,486,372,546,0,0
2025-09-01,P015,W005,395,227,471,151,527,1,14
2025-09-01,P016,W001,808,581,1013,376,512,0,8
2025-09-01,P016,W002,444,365,472,337,368,0,0
2025-09-01,P016,W003,545,249,521,273,510,1,5
2025-09-01,P016,W004,726,194,602,318,520,0,0
2025-09-01,P016,W005,470,158,406,222,367,0,0
2025-09-01,P017,W001,942,512,513,941,513,0,0
2025-09-01,P017,W002,374,229,488,115,458,1,0
2025-09-01,P017,W003,741,119,425,435,457,0,13
2025-09-01,P017,W004,705,268,410,563,535,0,0
2025-09-01,P017,W005,759,454,648,565,409,0,0
2025-09-01,P018,W001,514,195,432,277,345,0,24
2025-09-01,P018,W002,752,314,814,252,541,1,0
2025-09-01,P018,W003,502,478,741,239,460,1,4
2025-09-01,P018,W004,393,312,474,231,408,0,0
2025-09-01,P018,W005,555,322,327,550,412,0,0
2025-09-01,P019,W001,855,481,856,480,477,0,0
2025-09-01,P019,W002,374,272,383,263,361,0,0
2025-09-01,P019,W003,667,353,734,286,415,0,12
2025-09-01,P019,W004,351,353,442,262,433,0,0
2025-09-01,P019,W005,326,471,431,366,439,0,0
2025-09-01,P020,W001,944,327,765,506,527,0,0
2025-09-01,P020,W002,570,299,621,248,530,1,0
2025-09-01,P020,W003,553,432,541,444,427,0,0
2025-09-01,P020,W004,535,390,397,528,477,0,0
2025-09-01,P020,W005,651,150,616,185,400,1,0
2025-09-01,P021,W001,481,321,647,155,525,1,0
2025-09-01,P021,W002,600,305,483,422,407,0,0
2025-09-01,P021,W003,728,252,443,537,536,0,0
2025-09-01,P021,W004,818,529,598,749,549,0,0
2025-09-01,P021,W005,333,317,287,363,355,0,0
2025-09-01,P022,W001,1103,662,753,1012,601,0,0
2025-09-01,P022,W002,661,277,529,409,521,0,0
2025-09-01,P022,W003,996,407,984,419,605,0,0
2025-09-01,P022,W004,647,455,442,660,448,0,0
2025-09-01,P022,W005,465,537,759,243,588,1,0
2025-09-01,P023,W001,938,309,756,491,534,0,0
2025-09-01,P023,W002,747,647,1021,373,563,0,0
2025-09-01,P023,W003,473,478,668,283,561,1,0
2025-09-01,P023,W004,866,307,701,472,571,0,0
2025-09-01,P023,W005,482,502,434,550,469,0,0
2025-09-01,P024,W001,712,332,731,313,513,0,0
2025-09-01,P024,W002,532,341,540,333,480,0,0
2025-09-01,P024,W003,708,446,535,619,610,0,0
2025-09-01,P024,W004,408,171,340,239,465,1,0
2025-09-01,P024,W005,551,298,530,319,545,0,0
2025-09-01,P025,W001,541,222,597,166,636,1,0
2025-09-01,P025,W002,637,285,431,491,523,0,0
2025-09-01,P025,W003,492,400,593,299,407,0,0
2025-09-01,P025,W004,682,355,485,552,402,0,0
2025-09-01,P025,W005,666,350,832,184,626,1,0
2025-09-01,P026,W001,957,543,539,961,517,0,0
2025-09-01,P026,W002,696,205,499,402,602,0,0
2025-09-01,P026,W003,652,648,1062,238,565,1,0
2025-09-01,P026,W004,610,206,448,368,481,0,0
2025-09-01,P026,W005,657,601,492,766,642,0,0
2025-09-01,P027,W001,667,335,358,644,459,0,0
2025-09-01,P027,W002,325,236,365,196,391,1,0
2025-09-01,P027,W003,592,323,454,461,560,0,0
2025-09-01,P027,W004,500,514,665,349,483,0,0
2025-09-01,P027,W005,772,362,853,281,474,0,0
2025-09-01,P028,W001,363,527,384,506,489,0,0
2025-09-01,P028,W002,773,517,765,525,492,0,0
2025-09-01,P028,W003,523,393,701,215,529,1,0
2025-09-01,P028,W004,659,368,773,254,489,1,0
2025-09-01,P028,W005,1078,499,569,1008,575,0,0
2025-09-01,P029,W001,401,615,731,285,544,1,0
2025-09-01,P029,W002,671,282,334,619,578,0,0
2025-09-01,P029,W003,279,350,297,332,395,0,0
2025-09-01,P029,W004,488,477,359,606,575,0,0
2025-09-01,P029,W005,540,192,274,458,411,0,0
2025-09-01,P030,W001,639,265,619,285,436,0,0
2025-09-01,P030,W002,808,180,441,547,426,0,0
2025-09-01,P030,W003,881,432,659,654,519,0,0
2025-09-01,P030,W004,434,513,503,444,458,0,0
2025-09-01,P030,W005,562,199,349,412,401,0,0
2025-09-01,P031,W001,467,110,407,170,273,0,0
2025-09-01,P031,W002,393,279,251,421,345,0,0
2025-09-01,P031,W003,592,392,789,195,367,1,0
2025-09-01,P031,W004,582,323,675,230,330,0,0
2025-09-01,P031,W005,385,147,339,193,255,0,0
2025-09-01,P032,W001,270,94,192,172,309,0,0
2025-09-01,P032,W002,181,195,256,120,249,1,0
2025-09-01,P032,W003,266,69,166,169,265,0,0
2025-09-01,P032,W004,432,100,399,133,281,1,0
2025-09-01,P032,W005,471,236,531,176,286,0,0
2025-09-01,P033,W001,429,228,451,206,352,0,0
2025-09-01,P033,W002,740,157,466,431,395,0,0
2025-09-01,P033,W003,483,187,247,423,286,0,0
2025-09-01,P033,W004,416,207,271,352,260,0,0
2025-09-01,P033,W005,273,159,245,187,270,0,0
2025-09-01,P034,W001,357,333,345,345,386,0,0
2025-09-01,P034,W002,377,367,458,286,331,0,0
2025-09-01,P034,W003,205,187,296,96,264,1,0
2025-09-01,P034,W004,411,244,370,285,291,0,0
2025-09-01,P034,W005,326,122,334,114,303,1,0
2025-09-01,P035,W001,556,308,437,427,369,0,0
2025-09-01,P035,W002,415,202,334,283,309,0,0
2025-09-01,P035,W003,367,132,347,152,295,1,0
2025-09-01,P035,W004,214,80,133,161,252,0,0
2025-09-01,P035,W005,555,267,425,397,361,0,0
2025-09-01,P036,W001,445,271,310,406,273,0,0
2025-09-01,P036,W002,456,130,423,163,288,0,0
2025-09-01,P036,W003,466,161,450,177,286,0,0
2025-09-01,P036,W004,374,264,292,346,286,0,0
2025-09-01,P036,W005,406,135,365,176,307,0,0
2025-09-01,P037,W001,191,87,101,177,167,0,0
2025-09-01,P037,W002,334,248,296,286,219,0,0
2025-09-01,P037,W003,213,148,174,187,166,0,0
2025-09-01,P037,W004,159,219,301,77,220,1,0
2025-09-01,P037,W005,320,182,211,291,192,0,0
2025-09-01,P038,W001,328,124,226,226,177,0,0
2025-09-01,P038,W002,102,151,93,160,136,0,1
2025-09-01,P038,W003,124,57,112,69,151,1,0
2025-09-01,P038,W004,117,147,166,98,144,0,0
2025-09-01,P038,W005,207,169,149,227,152,0,0
2025-09-01,P039,W001,260,102,149,213,219,0,0
2025-09-01,P039,W002,168,101,119,150,202,0,0
2025-09-01,P039,W003,122,91,158,55,165,1,0
2025-09-01,P039,W004,224,141,266,99,183,1,0
2025-09-01,P039,W005,334,189,370,153,221,0,4
2025-09-01,P040,W001,168,203,253,118,183,0,0
2025-09-01,P040,W002,272,106,253,125,165,0,11
2025-09-01,P040,W003,287,89,137,239,209,0,0
2025-09-01,P040,W004,131,112,105,138,165,0,0
2025-09-01,P040,W005,151,82,131,102,144,0,0
2025-09-01,P041,W001,233,158,166,225,185,0,0
2025-09-01,P041,W002,375,120,239,256,214,0,0
2025-09-01,P041,W003,134,155,184,105,187,0,0
2025-09-01,P041,W004,150,177,116,211,189,0,0
2025-09-01,P041,W005,317,207,323,201,174,0,0
2025-09-01,P042,W001,204,54,159,99,154,0,0
2025-09-01,P042,W002,310,112,340,82,214,1,0
2025-09-01,P042,W003,205,72,222,55,176,1,4
2025-09-01,P042,W004,117,45,82,80,135,0,0
2025-09-01,P042,W005,287,135,190,232,217,0,0
2025-10-01,P001,W001,965,388,1032,321,878,1,0
2025-10-01,P001,W002,900,706,1018,588,690,0,0
2025-10-01,P001,W003,1047,567,1238,376,858,1,0
2025-10-01,P001,W004,1531,952,1182,1301,914,0,0
2025-10-01,P001,W005,820,789,608,1001,706,0,0
2025-10-01,P002,W001,1158,1045,1552,651,977,0,0
2025-10-01,P002,W002,1168,852,903,1117,812,0,0
2025-10-01,P002,W003,1125,566,1220,471,951,1,0
2025-10-01,P002,W004,803,579,768,614,1012,0,0
2025-10-01,P002,W005,530,313,316,527,704,0,0
2025-10-01,P003,W001,848,548,760,636,972,0,0
2025-10-01,P003,W002,1346,1100,1733,713,925,0,0
2025-10-01,P003,W003,1318,762,1694,386,921,1,0
2025-10-01,P003,W004,1128,525,703,950,1065,0,0
2025-10-01,P003,W005,992,705,727,970,719,0,0
2025-10-01,P004,W001,802,774,1242,334,720,1,0
2025-10-01,P004,W002,1050,747,1271,526,869,0,0
2025-10-01,P004,W003,1801,357,800,1358,1015,0,0
2025-10-01,P004,W004,1182,860,1406,636,797,0,0
2025-10-01,P004,W005,1445,360,737,1068,1002,0,0
2025-10-01,P005,W001,1766,584,1218,1132,1108,0,0
2025-10-01,P005,W002,783,618,953,448,701,0,0
2025-10-01,P005,W003,1246,497,742,1001,978,0,0
2025-10-01,P005,W004,1116,433,844,705,945,0,0
